x0,y0,z0,xd0,yd0,zd0,Tp,JC,stabilityIndex1,stabilityIndex2,alpha,beta,impactFlag,error
1.0178536645207301,0.0,-0.0001150687216970,-0.0000000000024432,0.0047511768816098,0.0000000000001484,22.8890697730683357,3.0036518867771820,1.9967,-1.8125,-0.18425368,-1.61909334,1,2.8e-11
1.0178536102036913,0.0,-0.0001250965750509,0.0000000000002247,0.0047513046607482,-0.0000000000000051,22.8891108714669116,3.0036518754929000,1.9962,-1.8124,-0.18380321,-1.61774104,1,5.4e-12
1.0178535515039815,0.0,-0.0001350993699455,0.0000000000003289,0.0047514427524486,-0.0000000000000397,22.8891552873394915,3.0036518632979363,1.9955,-1.8122,-0.18331625,-1.61627939,1,5.5e-12
1.0178534884671915,0.0,-0.0001450752879499,-0.0000000000017383,0.0047515910497778,0.0000000000000924,22.8892029863811821,3.0036518502018041,1.9948,-1.8120,-0.18279392,-1.61471065,1,1.6e-11
1.0178534211424999,0.0,-0.0001550225665243,0.0000000000004760,0.0047517494379556,-0.0000000000000170,22.8892539320738599,3.0036518362145652,1.9941,-1.8119,-0.18223569,-1.61303461,1,8.9e-13
1.0178533495806865,0.0,-0.0001649394989254,-0.0000000000007031,0.0047519177976346,0.0000000000000945,22.8893080857589730,3.0036518213468693,1.9933,-1.8117,-0.18164289,-1.61125401,1,2.5e-11
1.0178532738359058,0.0,-0.0001748244363038,-0.0000000000021889,0.0047520960024525,0.0000000000002044,22.8893654072249930,3.0036518056098434,1.9925,-1.8115,-0.18101571,-1.60936953,1,8.2e-12
1.0178531939643150,0.0,-0.0001846757925892,0.0000000000023549,0.0047522839208385,-0.0000000000002244,22.8894258543002955,3.0036517890151018,1.9916,-1.8113,-0.18035473,-1.60738298,1,9.2e-12
1.0178531100237371,0.0,-0.0001944920426569,0.0000000000024829,0.0047524814171486,-0.0000000000002442,22.8894893833131547,3.0036517715747189,1.9907,-1.8111,-0.17966016,-1.60529531,1,3.4e-11
1.0178530220748196,0.0,-0.0002042717265417,-0.0000000000000159,0.0047526883497809,-0.0000000000000019,22.8895559491023626,3.0036517533011380,1.9898,-1.8108,-0.17893335,-1.60310914,1,2.0e-11
1.0178529301793666,0.0,-0.0002140134472956,-0.0000000000019112,0.0047529045739989,0.0000000000001908,22.8896255052363564,3.0036517342071956,1.9888,-1.8106,-0.17817366,-1.60082446,1,1.4e-11
1.0178528344011659,0.0,-0.0002237158764470,0.0000000000009487,0.0047531299405227,-0.0000000000000693,22.8896980039553135,3.0036517143060446,1.9877,-1.8103,-0.17738258,-1.59844443,1,2.2e-11
1.0178527348046553,0.0,-0.0002333777491577,-0.0000000000004462,0.0047533642980647,0.0000000000000601,22.8897733965370307,3.0036516936111650,1.9866,-1.8101,-0.17656048,-1.59596989,1,3.2e-11
1.0178526314569987,0.0,-0.0002429978698995,-0.0000000000035432,0.0047536074901877,0.0000000000003792,22.8898516332553363,3.0036516721362347,1.9855,-1.8098,-0.17570774,-1.59340287,1,7.5e-12
1.0178525244246586,0.0,-0.0002525751066163,-0.0000000000006400,0.0047538593605219,0.0000000000000883,22.8899326636010088,3.0036516498952368,1.9844,-1.8095,-0.17482524,-1.59074498,1,1.6e-11
1.0178524137763192,0.0,-0.0002621083965689,-0.0000000000028363,0.0047541197486096,0.0000000000004058,22.8900164363706402,3.0036516269022857,1.9832,-1.8092,-0.17391352,-1.58799824,1,6.5e-12
1.0178522995809818,0.0,-0.0002715967411283,-0.0000000000014634,0.0047543884928872,0.0000000000002093,22.8901028997476921,3.0036516031716776,1.9819,-1.8089,-0.17297337,-1.58516446,1,3.0e-11
1.0178521819083979,0.0,-0.0002810392095368,-0.0000000000003946,0.0047546654301029,0.0000000000000405,22.8901920014450617,3.0036515787178231,1.9806,-1.8086,-0.17200469,-1.58224462,1,3.5e-11
1.0178520608284369,0.0,-0.0002904349311444,0.0000000000015175,0.0047549503965364,-0.0000000000002242,22.8902836889180854,3.0036515535552546,1.9793,-1.8083,-0.17100912,-1.57924159,1,2.8e-12
1.0178519364118965,0.0,-0.0002997831021233,-0.0000000000022589,0.0047552432267045,0.0000000000003213,22.8903779093068032,3.0036515276985378,1.9780,-1.8080,-0.16998668,-1.57615674,1,1.7e-11
1.0178518087290960,0.0,-0.0003090829810467,-0.0000000000030890,0.0047555437557012,0.0000000000004181,22.8904746096219363,3.0036515011623028,1.9766,-1.8077,-0.16893839,-1.57299211,1,1.1e-11
1.0178516778507900,0.0,-0.0003183338872955,0.0000000000016524,0.0047558518179743,-0.0000000000001921,22.8905737367622955,3.0036514739611775,1.9752,-1.8073,-0.16786428,-1.56974892,1,2.0e-11
1.0178515438473557,0.0,-0.0003275351984321,-0.0000000000008890,0.0047561672484790,0.0000000000001624,22.8906752378211067,3.0036514461097932,1.9737,-1.8070,-0.16676602,-1.56643030,1,2.3e-11
1.0178514067896971,0.0,-0.0003366863515916,0.0000000000003545,0.0047564898816696,-0.0000000000000829,22.8907790599927061,3.0036514176227089,1.9722,-1.8066,-0.16564324,-1.56303675,1,2.1e-11
1.0178512667477486,0.0,-0.0003457868390307,0.0000000000014517,0.0047568195536252,-0.0000000000002860,22.8908851506683355,3.0036513885144593,1.9707,-1.8062,-0.16449709,-1.55957074,1,3.6e-11
1.0178511237911834,0.0,-0.0003548362133248,0.0000000000006484,0.0047571561010803,-0.0000000000000711,22.8909934572857985,3.0036513587994693,1.9692,-1.8058,-0.16332752,-1.55603321,1,1.2e-11
