x0,y0,z0,xd0,yd0,zd0,Tp,JC,stabilityIndex1,stabilityIndex2,alpha,beta,impactFlag,error
1.0024445262194452,0.0,0.0002097681070638,0.0000000000000000,0.1292966197600703,0.0000000000000000,4.1708029169063154,3.0035974327328847,1.753069,-1.726848,-0.0262283915988,-1.0272985941524,0,6.4e-10
1.0024444621489008,0.0,0.0002129662471236,0.0000000000000000,0.1292908450333249,0.0000000000000000,4.1709235966862819,3.0035972050259474,1.745934,-1.727510,-0.0184378428898,-1.0161469153004,0,1.2e-09
1.0024443965320475,0.0,0.0002161933225218,0.0000000000000000,0.1292849302510488,0.0000000000000000,4.1710472134357230,3.0035969718070712,1.738047,-1.728245,-0.0098136781396,-1.0037928618796,0,9.2e-10
1.0024443293450931,0.0,0.0002194492613193,0.0000000000000000,0.1292788732073651,0.0000000000000000,4.1711738139217074,3.0035967329901956,1.729183,-1.729073,-0.0001034536915,-0.9898713030023,0,5.3e-10
1.0024442605639321,0.0,0.0002227339949233,0.0000000000000000,0.1292726716839679,0.0000000000000000,4.1713034453136313,3.0035964884885815,-1.729731,1.722089,0.0076317060580,-0.9787722529198,0,8.9e-10
1.0024441901643000,0.0,0.0002260474586609,0.0000000000000000,0.1292663234433741,0.0000000000000000,4.1714361551978110,3.0035962382147932,-1.730601,1.712793,0.0178161619320,-0.9641465776693,0,6.6e-10
1.0024441181218662,0.0,0.0002293895921439,0.0000000000000000,0.1292598262244405,0.0000000000000000,4.1715719916020859,3.0035959820807046,-1.731316,1.705115,0.0261952067878,-0.9521034887461,0,4.6e-10
1.0024440444118339,0.0,0.0002327603395331,0.0000000000000000,0.1292531777542297,0.0000000000000000,4.1717110030287978,3.0035957199973669,-1.732126,1.696437,0.0356846716897,-0.9384530204193,0,3.8e-10
1.0024439690095868,0.0,0.0002361596501205,0.0000000000000000,0.1292463757251265,0.0000000000000000,4.1718532384676168,3.0035954518750314,-1.732965,1.687475,0.0454877480479,-0.9243387203724,0,1.7e-10
1.0024438918899101,0.0,0.0002395874784970,0.0000000000000000,0.1292394178185166,0.0000000000000000,4.1719987474336673,3.0035951776230623,-1.733764,1.678912,0.0548422434941,-0.9108588307150,0,8.4e-10
1.0024438130277520,0.0,0.0002430437850069,0.0000000000000000,0.1292323016784699,0.0000000000000000,4.1721475799868371,3.0035948971499562,-1.734637,1.669600,0.0650290026602,-0.8961658927608,0,7.0e-10
1.0024437323972311,0.0,0.0002465285359150,0.0000000000000000,0.1292250249421296,0.0000000000000000,4.1722997867699574,3.0035946103632014,-1.735576,1.659597,0.0759809719625,-0.8803531265944,0,1.7e-10
1.0024436499728220,0.0,0.0002500417039263,0.0000000000000000,0.1292175851996254,0.0000000000000000,4.1724554190240868,3.0035943171692887,-1.736462,1.650149,0.0863118278022,-0.8654232323537,0,8.6e-11
1.0024435657281292,0.0,0.0002535832681917,0.0000000000000000,0.1292099800319337,0.0000000000000000,4.1726145286343517,3.0035940174736271,-1.737435,1.639801,0.0976425443075,-0.8490309137358,0,6.9e-10
1.0024434796370969,0.0,0.0002571532148102,0.0000000000000000,0.1292022069699887,0.0000000000000000,4.1727771681456973,3.0035937111805207,-1.738320,1.630364,0.1079536348208,-0.8341003807926,0,2.1e-10
1.0024433916729156,0.0,0.0002607515369545,0.0000000000000000,0.1291942635277394,0.0000000000000000,4.1729433908026250,3.0035933981930940,-1.739284,1.620116,0.1191659894094,-0.8178475970057,0,2.1e-10
1.0024433018085266,0.0,0.0002643782350340,0.0000000000000000,0.1291861471845780,0.0000000000000000,4.1731132505814390,3.0035930784132270,-1.740323,1.609101,0.1312297809556,-0.8003404586911,0,6.1e-10
1.0024432100165361,0.0,0.0002680333170234,0.0000000000000000,0.1291778553855624,0.0000000000000000,4.1732868022175929,3.0035927517415355,-1.741338,1.598343,0.1430030363704,-0.7832369362903,0,7.2e-10
1.0024431162693845,0.0,0.0002717167985979,0.0000000000000000,0.1291693855344490,0.0000000000000000,4.1734641012400360,3.0035924180772806,-1.742303,1.588091,0.1542090226543,-0.7669419721284,0,2.6e-10
1.0024430205388324,0.0,0.0002754287032644,0.0000000000000000,0.1291607350080492,0.0000000000000000,4.1736452040075811,3.0035920773183062,-1.743454,1.575944,0.1675248672699,-0.7475521575338,0,1.3e-09
1.0024429227965430,0.0,0.0002791690626029,0.0000000000000000,0.1291519011352959,0.0000000000000000,4.1738301677366332,3.0035917293610592,-1.744381,1.566082,0.1782870956873,-0.7318698807224,0,9.8e-10
1.0024428230136446,0.0,0.0002829379162866,0.0000000000000000,0.1291428812099793,0.0000000000000000,4.1740190505420243,3.0035913741003877,-1.745537,1.553894,0.1916417413705,-0.7123808557092,0,7.4e-11
1.0024427211608378,0.0,0.0002867353123507,0.0000000000000000,0.1291336724842393,0.0000000000000000,4.1742119114642362,3.0035910114296351,-1.746603,1.542621,0.2039710368814,-0.6943703291692,0,9.0e-10
1.0024426172084611,0.0,0.0002905613071482,0.0000000000000000,0.1291242721654269,0.0000000000000000,4.1744088105105899,3.0035906412404678,-1.747881,1.529196,0.2186987088131,-0.6728217553174,0,1.2e-09
1.0024425111263076,0.0,0.0002944159655745,0.0000000000000000,0.1291146774190698,0.0000000000000000,4.1746098086851777,3.0035902634228937,-1.748997,1.517427,0.2315741117674,-0.6539653256107,0,3.8e-10
1.0024424028838326,0.0,0.0002982993610843,0.0000000000000000,0.1291048853606840,0.0000000000000000,4.1748149680264905,3.0035898778651569,-1.750075,1.506047,0.2440113605978,-0.6357321952769,0,1.4e-09
1.0024422924499912,0.0,0.0003022115757843,0.0000000000000000,0.1290948930588301,0.0000000000000000,4.1750243516423513,3.0035894844536495,-1.751447,1.491689,0.2597696678445,-0.6125866901736,0,1.0e-09
1.0024421797931824,0.0,0.0003061527004367,0.0000000000000000,0.1290846975345299,0.0000000000000000,4.1752380237473634,3.0035890830729683,-1.752578,1.479783,0.2727870324893,-0.5934522466320,0,6.7e-10
1.0024420648812502,0.0,0.0003101228346227,0.0000000000000000,0.1290742957592879,0.0000000000000000,4.1754560496958018,3.0035886736057078,-1.753940,1.465534,0.2884160523176,-0.5704370288173,0,8.0e-10
1.0024419476816557,0.0,0.0003141220866503,0.0000000000000000,0.1290636846476190,0.0000000000000000,4.1756784960209989,3.0035882559325140,-1.755173,1.452604,0.3025678989088,-0.5495754955743,0,1.2e-10
1.0024418281614105,0.0,0.0003181505737086,0.0000000000000000,0.1290528610569024,0.0000000000000000,4.1759054304684735,3.0035878299319365,-1.756526,1.438476,0.3180548330361,-0.5267089807385,0,4.0e-10
1.0024417062865179,0.0,0.0003222084216966,0.0000000000000000,0.1290418218031404,0.0000000000000000,4.1761369220404756,3.0035873954804688,-1.757932,1.423818,0.3341295023036,-0.5029378338733,0,1.3e-09
1.0024415820229076,0.0,0.0003262957655166,0.0000000000000000,0.1290305636287934,0.0000000000000000,4.1763730410208320,3.0035869524523879,-1.759162,1.410938,0.3482139212074,-0.4820922417976,0,8.6e-10
1.0024414553357015,0.0,0.0003304127488469,0.0000000000000000,0.1290190832244830,0.0000000000000000,4.1766138590223507,3.0035865007197242,-1.760602,1.395949,0.3646509705770,-0.4577171702811,0,2.4e-10
1.0024413261894063,0.0,0.0003345595242123,0.0000000000000000,0.1290073772203764,0.0000000000000000,4.1768594490210704,3.0035860401522418,-1.761990,1.381499,0.3804807524398,-0.4342123244619,0,8.6e-10
1.0024411945480785,0.0,0.0003387362530010,0.0000000000000000,0.1289954421790182,0.0000000000000000,4.1771098853929720,3.0035855706173069,-1.763554,1.365290,0.3982734815430,-0.4077402351084,0,8.0e-10
1.0024410603749538,0.0,0.0003429431053872,0.0000000000000000,0.1289832746047307,0.0000000000000000,4.1773652439552214,3.0035850919799194,-1.764984,1.350443,0.4145403909374,-0.3835104321836,0,5.1e-11
