x0,y0,z0,xd0,yd0,zd0,Tp,JC,stabilityIndex1,stabilityIndex2,alpha,beta,impactFlag,error
0.9954918199530931,0.0,-0.0141703977290588,0.0000000000000000,-0.0377512174415351,0.0000000000000000,6.1030198899680874,3.0017325590878623,39.827863,2.000000,-41.8278632641214,81.6557428021417,0,1.2e-12
0.9954909051071712,0.0,-0.0141717496783009,0.0000000000000000,-0.0377462783738302,0.0000000000000000,6.1030197751603650,3.0017325591551134,39.827810,2.000004,-41.8278143230581,81.6557938035663,0,1.1e-12
0.9954900079016111,0.0,-0.0141730748733427,0.0000000000000000,-0.0377414361929530,0.0000000000000000,6.1030195457702234,3.0017325592894699,39.827704,2.000012,-41.8277165080116,81.6558957143900,0,5.6e-13
0.9954891280206825,0.0,-0.0141743738322309,0.0000000000000000,-0.0377366890717607,0.0000000000000000,6.1030192095970417,3.0017325594860758,39.827549,2.000024,-41.8275726135966,81.6560463232552,0,1.0e-12
0.9954882651351707,0.0,-0.0141756470628515,0.0000000000000000,-0.0377320351785416,0.0000000000000000,6.1030187716767603,3.0017325597424218,39.827347,2.000039,-41.8273855820199,81.6562416250587,0,2.2e-12
0.9954874189380765,0.0,-0.0141768950655217,0.0000000000000000,-0.0377274727448029,0.0000000000000000,6.1030182390174126,3.0017325600541045,39.827101,2.000057,-41.8271578945646,81.6564793264381,0,2.5e-12
0.9954865891165865,0.0,-0.0141781183309677,0.0000000000000000,-0.0377230000119918,0.0000000000000000,6.1030176170933279,3.0017325604181524,39.826814,2.000079,-41.8268922697272,81.6567568350710,0,1.9e-12
0.9954857753707372,0.0,-0.0141793173419325,0.0000000000000000,-0.0377186152663589,0.0000000000000000,6.1030169119625963,3.0017325608307881,39.826488,2.000103,-41.8265909156848,81.6570715606465,0,6.0e-13
0.9954849773983568,0.0,-0.0141804925719159,0.0000000000000000,-0.0377143168107277,0.0000000000000000,6.1030161286751801,3.0017325612892258,39.826126,2.000130,-41.8262562650050,81.6574210975026,0,4.3e-13
0.9954841949068103,0.0,-0.0141816444864212,0.0000000000000000,-0.0377101029858960,0.0000000000000000,6.1030152725796887,3.0017325617902504,39.825731,2.000159,-41.8258904550020,81.6578032520639,0,1.9e-12
0.9954834276053421,0.0,-0.0141827735421817,0.0000000000000000,-0.0377059721565688,0.0000000000000000,6.1030143483906736,3.0017325623311346,39.825305,2.000191,-41.8254955810085,81.6582156767437,0,1.9e-12
0.9954826752099855,0.0,-0.0141838801879348,0.0000000000000000,-0.0377019227197411,0.0000000000000000,6.1030133609193573,3.0017325629090310,39.824849,2.000225,-41.8250736201466,81.6586564058153,0,1.2e-12
0.9954819374394113,0.0,-0.0141849648639104,0.0000000000000000,-0.0376979530972623,0.0000000000000000,6.1030123144727897,3.0017325635214704,39.824366,2.000261,-41.8246265052754,81.6591234028642,0,1.5e-12
0.9954812140185469,0.0,-0.0141860280024379,0.0000000000000000,-0.0376940617419315,0.0000000000000000,6.1030112133190482,3.0017325641659136,39.823857,2.000299,-41.8241560039395,81.6596147225175,0,9.7e-13
0.9954805046763402,0.0,-0.0141870700278457,0.0000000000000000,-0.0376902471331044,0.0000000000000000,6.1030100615416316,3.0017325648400046,39.823325,2.000338,-41.8236639018234,81.6601287962394,0,1.6e-12
0.9954798091467217,0.0,-0.0141880913565361,0.0000000000000000,-0.0376865077784888,0.0000000000000000,6.1030088629730574,3.0017325655414586,39.822772,2.000380,-41.8231517708793,81.6606637281150,0,1.9e-12
0.9954791271676556,0.0,-0.0141890923970985,0.0000000000000000,-0.0376828422119382,0.0000000000000000,6.1030076212537390,3.0017325662681542,39.822199,2.000422,-41.8226211724805,81.6612178751030,0,4.1e-13
0.9954784584805617,0.0,-0.0141900735502106,0.0000000000000000,-0.0376792489924501,0.0000000000000000,6.1030063396813494,3.0017325670182133,39.821607,2.000466,-41.8220736395746,81.6617896577540,0,1.1e-12
0.9954778028343447,0.0,-0.0141910352096798,0.0000000000000000,-0.0376757267101525,0.0000000000000000,6.1030050218569842,3.0017325677894582,39.820999,2.000512,-41.8215105446076,81.6623778009243,0,1.1e-12
0.9954771599792903,0.0,-0.0141919777611278,0.0000000000000000,-0.0376722739766405,0.0000000000000000,6.1030036707188913,3.0017325685802039,39.820375,2.000558,-41.8209332456454,81.6629807573319,0,1.8e-12
0.9954765296712457,0.0,-0.0141929015831828,0.0000000000000000,-0.0376688894309246,0.0000000000000000,6.1030022892873070,3.0017325693886936,39.819737,2.000606,-41.8203430119379,81.6635971990781,0,2.1e-12
0.9954759116706938,0.0,-0.0141938070472938,0.0000000000000000,-0.0376655717379272,0.0000000000000000,6.1030008804493008,3.0017325702132149,39.819087,2.000654,-41.8197410584889,81.6642259506729,0,1.2e-12
0.9954753057417293,0.0,-0.0141946945176321,0.0000000000000000,-0.0376623195865780,0.0000000000000000,6.1029994468503830,3.0017325710522238,39.818425,2.000704,-41.8191285257276,81.6648657404013,0,8.4e-13
0.9954747116525693,0.0,-0.0141955643513932,0.0000000000000000,-0.0376591316901857,0.0000000000000000,6.1029979910187917,3.0017325719042640,39.817753,2.000754,-41.8185065249500,81.6655154569298,0,1.2e-12
0.9954741291763571,0.0,-0.0141964168990374,0.0000000000000000,-0.0376560067875520,0.0000000000000000,6.1029965154282388,3.0017325727678523,39.817072,2.000804,-41.8178760540676,81.6661739746120,0,1.7e-12
0.9954735580894587,0.0,-0.0141972525040552,0.0000000000000000,-0.0376529436399734,0.0000000000000000,6.1029950223230118,3.0017325736416938,39.816382,2.000856,-41.8172381077907,81.6668402539331,0,1.3e-12
