x0,y0,z0,xd0,yd0,zd0,Tp,JC,stabilityIndex1,stabilityIndex2,alpha,beta,impactFlag,error
1.0169183231602532,0.0,0.0000000000000000,0.0000000000000000,0.0127840291582858,0.0000000000000000,6.5666760526597425,3.0035711625700166,2.028884,-1.993927,-0.0349566523910,-2.0454471832175,0,2.8e-12
1.0169152397402950,0.0,0.0000000000000000,0.0000000000000000,0.0127923625062765,0.0000000000000000,6.5655005707092124,3.0035711843321216,2.030931,-1.994899,-0.0360318987253,-2.0515035397474,0,2.8e-12
1.0169120853279943,0.0,0.0000000000000000,0.0000000000000000,0.0128008971202346,0.0000000000000000,6.5643007669443740,3.0035712064726332,2.033079,-1.995880,-0.0371984030517,-2.0577818669251,0,4.4e-13
1.0169088580694974,0.0,-0.0000000000000000,0.0000000000000000,0.0128096386371029,0.0000000000000000,6.5630761161012821,3.0035712289964409,2.035329,-1.996870,-0.0384594815923,-2.0642880284027,0,3.0e-12
1.0169055560532028,0.0,-0.0000000000000000,0.0000000000000000,0.0128185928842147,0.0000000000000000,6.5618260803884993,3.0035712519083968,2.037686,-1.997868,-0.0398185000023,-2.0710278993652,0,3.1e-12
1.0169021773047617,0.0,-0.0000000000000000,0.0000000000000000,0.0128277658954967,0.0000000000000000,6.5605501092434713,3.0035712752133001,2.040152,-1.998874,-0.0412787135933,-2.0780070445662,0,7.0e-13
1.0168987197918922,0.0,0.0000000000000000,0.0000000000000000,0.0128371638982518,0.0000000000000000,6.5592476386256902,3.0035712989158951,2.042731,-1.999887,-0.0428436010463,-2.0852313647476,0,2.4e-12
1.0168951814096097,0.0,-0.0000000000000000,0.0000000000000000,0.0128467933589987,0.0000000000000000,6.5579180911594994,3.0035713230208523,2.045425,-2.000908,-0.0445165272425,-2.0927064316879,0,7.6e-12
1.0168915599906536,0.0,0.0000000000000000,0.0000000000000000,0.0128566609534883,0.0000000000000000,6.5565608751637354,3.0035713475327626,2.048236,-2.001936,-0.0463008600578,-2.1004377067689,0,5.8e-12
1.0168878532896994,0.0,-0.0000000000000000,0.0000000000000000,0.0128667736157158,0.0000000000000000,6.5551753847748895,3.0035713724561233,2.051170,-2.002970,-0.0482000195914,-2.1084306310292,0,1.6e-12
1.0168840589913699,0.0,0.0000000000000000,0.0000000000000000,0.0128771385156252,0.0000000000000000,6.5537609990544112,3.0035713977953256,2.054227,-2.004010,-0.0502174971643,-2.1166906457699,0,4.7e-12
1.0168801747008172,0.0,0.0000000000000000,0.0000000000000000,0.0128877630890486,0.0000000000000000,6.5523170817872369,3.0035714235546371,2.057411,-2.005055,-0.0523566065820,-2.1252227093373,0,4.7e-12
1.0168761979434933,0.0,-0.0000000000000000,0.0000000000000000,0.0128986550404076,0.0000000000000000,6.5508429808643847,3.0035714497381902,2.060726,-2.006105,-0.0546207021053,-2.1340317000752,0,1.5e-12
1.0168721261571199,0.0,0.0000000000000000,0.0000000000000000,0.0129098223686610,0.0000000000000000,6.5493380279813316,3.0035714763499644,2.064172,-2.007159,-0.0570131100643,-2.1431222789726,0,1.1e-12
1.0168679566938938,0.0,-0.0000000000000000,0.0000000000000000,0.0129212733631640,0.0000000000000000,6.5478015378775902,3.0035715033937649,2.067754,-2.008217,-0.0595370554718,-2.1524987311634,0,2.7e-12
1.0168636868113676,0.0,-0.0000000000000000,0.0000000000000000,0.0129330166330742,0.0000000000000000,6.5462328080182344,3.0035715308732067,2.071473,-2.009278,-0.0621957319381,-2.1621650879511,0,6.3e-12
1.0168593136715809,0.0,-0.0000000000000000,0.0000000000000000,0.0129450611126333,0.0000000000000000,6.5446311178729113,3.0035715587916898,2.075333,-2.010340,-0.0649921174521,-2.1721247608844,0,1.0e-12
1.0168548343367185,0.0,0.0000000000000000,0.0000000000000000,0.0129574160767887,0.0000000000000000,6.5429957283296032,3.0035715871523796,2.079334,-2.011404,-0.0679292496027,-2.1823810467254,0,7.1e-13
1.0168502457606441,0.0,-0.0000000000000000,0.0000000000000000,0.0129700911695052,0.0000000000000000,6.5413258812526029,3.0035716159581773,2.083479,-2.012469,-0.0710098965343,-2.1929364891958,0,5.6e-13
1.0168455447892992,0.0,0.0000000000000000,0.0000000000000000,0.0129830964055806,0.0000000000000000,6.5396207985878165,3.0035716452116961,2.087770,-2.013533,-0.0742366219369,-2.2037929759354,0,3.2e-12
1.0168407281510761,0.0,0.0000000000000000,0.0000000000000000,0.0129964422028553,0.0000000000000000,6.5378796818981604,3.0035716749152295,2.092207,-2.014596,-0.0776119261909,-2.2149519962502,0,4.4e-12
1.0168357924532589,0.0,-0.0000000000000000,0.0000000000000000,0.0130101393963903,0.0000000000000000,6.5361017115500397,3.0035717050707205,2.096794,-2.015656,-0.0811379126429,-2.2264139749977,0,3.0e-12
1.0168307341772851,0.0,-0.0000000000000000,0.0000000000000000,0.0130241992565319,0.0000000000000000,6.5342860459467822,3.0035717356797238,2.101529,-2.016712,-0.0848165094701,-2.2381786785890,0,1.6e-12
1.0168256535209597,0.0,-0.0000000000000000,0.0000000000000000,0.0130383441533499,0.0000000000000000,6.5324688967226869,3.0035717661241907,2.106315,-2.017743,-0.0885720184190,-2.2500032950261,0,3.9e-12
