x0,y0,z0,xd0,yd0,zd0,Tp,JC,stabilityIndex1,stabilityIndex2,alpha,beta,impactFlag,error
1.0358145157164773,0.0,-0.0000000000000001,-0.0000000000000112,-0.0720618649934936,-0.0000908976798291,11.3139069075762873,2.9998812154743386,22636.7219,1.9996,-22638.7215,45267.5147,0,2.7e-10
1.0358144866364360,0.0,-0.0000000000000000,0.0000000000000023,-0.0720618127892332,-0.0001376735574979,11.3139049484456624,2.9998812074118768,22637.0137,1.9992,-22639.0129,45257.8400,0,2.6e-10
1.0358144409038492,0.0,0.0000000000000004,0.0000000000000533,-0.0720617306904317,-0.0001891246571393,11.3139018674380392,2.9998811947324890,22637.4731,1.9985,-22639.4716,45242.6339,0,3.3e-10
1.0358143739709000,0.0,-0.0000000000000001,-0.0000000000000123,-0.0720616105328084,-0.0002457168721533,11.3138973581944828,2.9998811761753519,22638.1447,1.9974,-22640.1422,45220.3689,0,1.3e-10
1.0358142802328847,0.0,-0.0000000000000002,-0.0000000000000136,-0.0720614422547933,-0.0003079619697548,11.3138910431671071,2.9998811501865776,22639.0857,1.9960,-22641.0816,45189.1952,0,1.4e-11
1.0358141527975830,0.0,-0.0000000000000004,-0.0000000000000266,-0.0720612134833481,-0.0003764219055821,11.3138824581088304,2.9998811148554032,22640.3646,1.9940,-22642.3586,45146.8172,0,2.3e-10
1.0358139832067164,0.0,0.0000000000000001,0.0000000000000048,-0.0720609090339821,-0.0004517134727981,11.3138710333318588,2.9998810678369607,22642.0668,1.9914,-22644.0582,45090.4341,0,2.9e-10
1.0358137610997287,0.0,0.0000000000000015,0.0000000000000697,-0.0720605103070234,-0.0005345132861888,11.3138560710784564,2.9998810062590207,22644.2967,1.9879,-22646.2846,45016.6155,0,7.9e-12
1.0358134738076343,0.0,0.0000000000000003,0.0000000000000159,-0.0720599945584072,-0.0006255630912335,11.3138367182473267,2.9998809266096269,22647.1810,1.9834,-22649.1645,44921.1640,0,2.9e-10
1.0358131058651521,0.0,-0.0000000000000005,-0.0000000000000170,-0.0720593340237709,-0.0007256753730251,11.3138119335866865,2.9998808246017878,22650.8751,1.9777,-22652.8529,44798.9665,0,8.0e-11
1.0358126384244359,0.0,-0.0000000000000004,-0.0000000000000114,-0.0720584948656153,-0.0008357392198213,11.3137804483512792,2.9998806950111221,22655.5690,1.9705,-22657.5395,44643.8161,0,2.5e-10
1.0358120485524835,0.0,0.0000000000000003,0.0000000000000078,-0.0720574359116510,-0.0009567263677928,11.3137407191984316,2.9998805314814732,22661.4932,1.9613,-22663.4545,44448.1684,0,4.8e-11
1.0358113083935776,0.0,-0.0000000000000001,-0.0000000000000024,-0.0720561071505891,-0.0010896973174499,11.3136908720436100,2.9998803262928293,22668.9280,1.9498,-22670.8778,44202.8947,0,1.1e-10
1.0358103841717328,0.0,0.0000000000000021,0.0000000000000409,-0.0720544479404827,-0.0012358073644683,11.3136286353789863,2.9998800700855472,22678.2138,1.9356,-22680.1493,43896.9710,0,1.4e-10
